PassengerId,GroupId,GroupSize,Transported,HomePlanet,Destination,CryoSleep,Cabin P1,Cabin P2,Cabin P3,Age,VIP,TotalSpendings,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
6901_01,6901,1,False,Mars,TRAPPIST-1e,False,F,1321,S,16.0,False,2639.0,501.0,974.0,1164.0,0.0,0.0
6902_01,6902,1,True,Europa,TRAPPIST-1e,True,D,217,P,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6903_01,6903,1,False,Earth,PSO J318.5-22,False,F,1431,P,25.0,False,2911.0,0.0,1428.0,0.0,1483.0,0.0
6905_01,6905,3,False,Earth,TRAPPIST-1e,False,F,1322,S,39.0,False,871.0,130.0,741.0,0.0,0.0,0.0
6905_02,6905,3,False,Earth,TRAPPIST-1e,False,E,460,S,15.0,False,982.0,0.0,0.0,0.0,938.0,44.0
6905_03,6905,3,True,Earth,55 Cancri e,False,F,1322,S,16.0,False,796.0,43.0,3.0,750.0,0.0,0.0
6906_01,6906,3,True,Mars,TRAPPIST-1e,False,F,1432,P,35.0,False,7137.0,1719.0,4389.0,1015.0,0.0,14.0
6906_02,6906,3,False,Mars,55 Cancri e,False,E,440,P,43.0,False,2135.0,528.0,13.0,1583.0,11.0,0.0
6906_03,6906,3,True,Mars,TRAPPIST-1e,True,F,1432,P,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6907_01,6907,1,True,Earth,TRAPPIST-1e,True,G,1117,P,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6908_01,6908,1,False,Europa,TRAPPIST-1e,False,C,254,S,60.0,False,18934.0,0.0,960.0,46.0,854.0,17074.0
6910_01,6910,1,False,Earth,TRAPPIST-1e,False,G,1124,S,49.0,False,772.0,173.0,0.0,18.0,580.0,1.0
6911_01,6911,1,True,Mars,TRAPPIST-1e,False,F,1323,S,50.0,False,1159.0,118.0,0.0,1041.0,0.0,0.0
6912_01,6912,1,False,Europa,TRAPPIST-1e,False,C,221,P,40.0,False,3252.0,0.0,120.0,0.0,2814.0,318.0
6913_01,6913,2,True,Mars,TRAPPIST-1e,True,F,1324,S,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6913_02,6913,2,False,Mars,TRAPPIST-1e,False,E,461,S,18.0,False,2083.0,1988.0,0.0,95.0,0.0,0.0
6915_01,6915,1,True,Mars,TRAPPIST-1e,True,F,1325,S,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6917_01,6917,1,False,Mars,TRAPPIST-1e,False,F,1433,P,56.0,True,1911.0,995.0,0.0,177.0,0.0,739.0
6918_01,6918,1,True,Earth,PSO J318.5-22,True,G,1126,S,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6920_01,6920,1,False,Earth,TRAPPIST-1e,False,E,462,S,29.0,False,990.0,0.0,10.0,0.0,5.0,975.0
6921_01,6921,6,True,Europa,TRAPPIST-1e,False,C,255,S,22.0,False,4104.0,0.0,1914.0,2090.0,100.0,0.0
6921_02,6921,6,True,Europa,55 Cancri e,True,C,255,S,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6921_03,6921,6,True,Europa,TRAPPIST-1e,False,C,255,S,23.0,False,6384.0,69.0,6101.0,0.0,0.0,214.0
6921_04,6921,6,True,Europa,TRAPPIST-1e,False,C,255,S,28.0,True,15376.0,0.0,14076.0,0.0,928.0,372.0
6921_05,6921,6,True,Europa,55 Cancri e,True,C,255,S,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6921_06,6921,6,False,Europa,TRAPPIST-1e,False,C,255,S,32.0,False,8420.0,0.0,89.0,0.0,8330.0,1.0
6924_01,6924,1,True,Earth,TRAPPIST-1e,False,G,1127,S,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6925_01,6925,1,False,Earth,TRAPPIST-1e,False,G,1120,P,26.0,False,786.0,0.0,0.0,677.0,1.0,108.0
6926_01,6926,1,True,Earth,TRAPPIST-1e,False,F,1435,P,43.0,False,2618.0,1944.0,17.0,657.0,0.0,0.0
6928_01,6928,2,False,Earth,TRAPPIST-1e,False,E,463,S,25.0,False,996.0,439.0,0.0,0.0,557.0,0.0
6928_02,6928,2,False,Earth,TRAPPIST-1e,False,G,1128,S,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6929_01,6929,3,True,Earth,TRAPPIST-1e,False,G,1122,P,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6929_02,6929,3,True,Earth,TRAPPIST-1e,True,G,1122,P,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6929_03,6929,3,True,Earth,TRAPPIST-1e,False,E,441,P,15.0,False,791.0,9.0,776.0,4.0,0.0,2.0
6930_01,6930,1,True,Earth,TRAPPIST-1e,True,G,1129,S,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6931_01,6931,1,True,Europa,55 Cancri e,True,C,222,P,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6932_01,6932,1,True,Earth,TRAPPIST-1e,False,G,1130,S,20.0,False,754.0,559.0,0.0,83.0,112.0,0.0
6934_01,6934,2,True,Mars,TRAPPIST-1e,False,F,1436,P,47.0,False,1428.0,160.0,0.0,1232.0,36.0,0.0
6934_02,6934,2,False,Mars,55 Cancri e,False,E,443,P,16.0,False,2124.0,1228.0,0.0,450.0,446.0,0.0
6937_01,6937,1,True,Earth,TRAPPIST-1e,True,G,1131,S,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6939_01,6939,1,False,Earth,TRAPPIST-1e,False,G,1124,P,22.0,False,907.0,245.0,0.0,0.0,661.0,1.0
6940_01,6940,1,True,Mars,TRAPPIST-1e,False,F,1326,S,39.0,False,696.0,9.0,0.0,687.0,0.0,0.0
6943_01,6943,1,True,Europa,55 Cancri e,True,B,262,S,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6944_01,6944,1,True,Europa,TRAPPIST-1e,True,C,223,P,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6945_01,6945,1,True,Europa,55 Cancri e,True,B,263,S,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6946_01,6946,1,False,Earth,TRAPPIST-1e,False,F,1439,P,70.0,False,804.0,28.0,0.0,0.0,672.0,104.0
6947_01,6947,2,True,Europa,TRAPPIST-1e,True,B,264,S,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6947_02,6947,2,True,Europa,TRAPPIST-1e,False,B,264,S,49.0,False,3121.0,0.0,1757.0,0.0,797.0,567.0
6949_01,6949,1,False,Earth,55 Cancri e,False,E,464,S,25.0,False,985.0,0.0,12.0,851.0,19.0,103.0
6950_01,6950,2,True,Europa,55 Cancri e,True,B,265,S,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6950_02,6950,2,True,Europa,55 Cancri e,True,B,265,S,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6951_01,6951,2,True,Europa,TRAPPIST-1e,False,D,219,P,37.0,False,2973.0,26.0,2898.0,9.0,0.0,40.0
6951_02,6951,2,True,Europa,TRAPPIST-1e,True,D,219,P,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6954_01,6954,2,False,Mars,TRAPPIST-1e,False,E,445,P,28.0,True,2098.0,1998.0,0.0,13.0,87.0,0.0
6954_02,6954,2,False,Mars,TRAPPIST-1e,False,E,445,P,22.0,False,1173.0,969.0,47.0,23.0,134.0,0.0
6957_01,6957,1,True,Europa,TRAPPIST-1e,False,B,266,S,26.0,False,2340.0,135.0,2080.0,7.0,34.0,84.0
6960_01,6960,1,False,Earth,PSO J318.5-22,False,G,1135,S,25.0,False,837.0,60.0,0.0,0.0,0.0,777.0
6962_01,6962,1,False,Earth,TRAPPIST-1e,False,G,1136,S,19.0,False,809.0,0.0,0.0,0.0,804.0,5.0
6963_01,6963,1,False,Mars,TRAPPIST-1e,False,F,1328,S,20.0,False,5869.0,3839.0,57.0,1967.0,4.0,2.0
6964_01,6964,1,False,Earth,55 Cancri e,False,F,1444,P,35.0,False,702.0,0.0,71.0,631.0,0.0,0.0
6966_01,6966,1,False,Earth,TRAPPIST-1e,False,F,1446,P,37.0,False,1031.0,951.0,0.0,0.0,80.0,0.0
6967_01,6967,1,False,Europa,55 Cancri e,False,C,256,S,37.0,False,16338.0,0.0,9965.0,0.0,5697.0,676.0
6968_01,6968,2,False,Earth,TRAPPIST-1e,False,F,1447,P,13.0,False,803.0,0.0,114.0,682.0,0.0,7.0
6968_02,6968,2,False,Earth,PSO J318.5-22,False,F,1447,P,20.0,False,1323.0,0.0,5.0,0.0,0.0,1318.0
6970_01,6970,2,False,Mars,TRAPPIST-1e,False,F,994,S,65.0,True,3371.0,3358.0,1.0,12.0,0.0,0.0
6970_02,6970,2,False,Mars,TRAPPIST-1e,False,E,465,S,29.0,False,1049.0,456.0,230.0,363.0,0.0,0.0
6971_01,6971,6,True,Europa,TRAPPIST-1e,False,C,225,P,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6971_02,6971,6,True,Europa,TRAPPIST-1e,False,C,225,P,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6971_03,6971,6,True,Europa,TRAPPIST-1e,True,C,225,P,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6971_04,6971,6,True,Europa,55 Cancri e,True,C,225,P,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6971_05,6971,6,True,Europa,55 Cancri e,False,C,225,P,28.0,False,4626.0,0.0,4173.0,0.0,33.0,420.0
6971_06,6971,6,False,Europa,55 Cancri e,False,C,225,P,28.0,False,3124.0,0.0,160.0,0.0,1538.0,1426.0
6972_01,6972,1,False,Earth,TRAPPIST-1e,False,G,1126,P,21.0,False,710.0,0.0,0.0,0.0,43.0,667.0
6973_01,6973,1,False,Earth,PSO J318.5-22,False,E,466,S,45.0,False,1601.0,1.0,15.0,44.0,0.0,1541.0
6976_01,6976,1,True,Earth,TRAPPIST-1e,False,G,1127,P,21.0,False,1731.0,27.0,922.0,782.0,0.0,0.0
6977_01,6977,2,True,Earth,PSO J318.5-22,True,G,1137,S,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6977_02,6977,2,True,Earth,TRAPPIST-1e,False,G,1137,S,38.0,False,809.0,0.0,806.0,3.0,0.0,0.0
6978_01,6978,1,True,Earth,55 Cancri e,False,E,446,P,24.0,False,905.0,0.0,893.0,0.0,4.0,8.0
6979_01,6979,1,False,Earth,TRAPPIST-1e,False,E,447,P,22.0,False,788.0,712.0,6.0,70.0,0.0,0.0
6980_01,6980,1,True,Earth,TRAPPIST-1e,False,F,1331,S,44.0,False,805.0,3.0,0.0,33.0,769.0,0.0
6981_01,6981,1,False,Earth,PSO J318.5-22,False,F,1332,S,41.0,False,628.0,0.0,0.0,0.0,0.0,628.0
6982_01,6982,1,True,Earth,TRAPPIST-1e,True,G,1128,P,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6984_01,6984,3,False,Mars,TRAPPIST-1e,False,F,1450,P,26.0,False,2083.0,1967.0,0.0,116.0,0.0,0.0
6984_02,6984,3,True,Mars,TRAPPIST-1e,True,F,1450,P,54.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6984_03,6984,3,False,Mars,TRAPPIST-1e,False,F,1450,P,19.0,False,2604.0,1962.0,0.0,1.0,641.0,0.0
6985_01,6985,1,False,Earth,TRAPPIST-1e,False,G,1138,S,32.0,False,1019.0,0.0,243.0,0.0,0.0,776.0
6987_01,6987,1,True,Earth,TRAPPIST-1e,True,G,1139,S,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6988_01,6988,2,False,Europa,TRAPPIST-1e,False,C,226,P,26.0,True,3539.0,554.0,1307.0,32.0,93.0,1553.0
6988_02,6988,2,True,Europa,TRAPPIST-1e,False,C,226,P,28.0,False,4526.0,0.0,4340.0,0.0,186.0,0.0
6990_01,6990,1,False,Earth,PSO J318.5-22,False,F,412,P,21.0,False,674.0,1.0,22.0,0.0,649.0,2.0
6991_01,6991,2,False,Europa,55 Cancri e,False,B,233,P,38.0,False,4279.0,0.0,692.0,0.0,3587.0,0.0
6991_02,6991,2,True,Europa,TRAPPIST-1e,True,B,233,P,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6992_01,6992,3,False,Earth,TRAPPIST-1e,False,G,1131,P,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6992_02,6992,3,False,Earth,TRAPPIST-1e,True,G,1131,P,25.0,True,0.0,0.0,0.0,0.0,0.0,0.0
6992_03,6992,3,True,Earth,TRAPPIST-1e,True,G,1131,P,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6994_01,6994,2,True,Europa,TRAPPIST-1e,True,B,267,S,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0
6994_02,6994,2,False,Europa,TRAPPIST-1e,False,B,267,S,20.0,False,8044.0,0.0,275.0,1690.0,580.0,5499.0
6995_01,6995,1,False,Earth,55 Cancri e,False,F,1334,S,24.0,False,717.0,0.0,58.0,618.0,0.0,41.0
6996_01,6996,1,False,Earth,55 Cancri e,False,F,1452,P,34.0,False,699.0,0.0,442.0,175.0,79.0,3.0
6997_01,6997,2,False,Mars,TRAPPIST-1e,False,D,220,P,42.0,False,1058.0,1058.0,0.0,0.0,0.0,0.0
6997_02,6997,2,False,Mars,TRAPPIST-1e,False,F,1453,P,24.0,False,2366.0,2261.0,0.0,95.0,10.0,0.0
6998_01,6998,1,False,Earth,TRAPPIST-1e,False,F,1454,P,28.0,False,758.0,0.0,0.0,285.0,136.0,337.0
6999_01,6999,1,False,Mars,TRAPPIST-1e,False,E,449,P,29.0,False,1049.0,907.0,0.0,0.0,142.0,0.0
7001_01,7001,1,True,Europa,TRAPPIST-1e,True,D,213,S,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7002_01,7002,1,False,Earth,TRAPPIST-1e,False,G,1141,S,29.0,False,889.0,888.0,0.0,1.0,0.0,0.0
7004_01,7004,1,False,Earth,55 Cancri e,False,F,1337,S,14.0,False,698.0,0.0,1.0,400.0,297.0,0.0
7005_01,7005,1,True,Earth,55 Cancri e,False,F,1338,S,16.0,False,1253.0,0.0,17.0,1211.0,0.0,25.0
7006_01,7006,1,True,Earth,PSO J318.5-22,True,G,1142,S,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7007_01,7007,2,True,Europa,TRAPPIST-1e,False,E,450,P,27.0,False,4052.0,0.0,2897.0,659.0,485.0,11.0
7007_02,7007,2,False,Europa,TRAPPIST-1e,False,E,450,P,18.0,False,2535.0,0.0,996.0,0.0,726.0,813.0
7008_01,7008,1,False,Earth,TRAPPIST-1e,False,F,1339,S,23.0,False,804.0,779.0,7.0,9.0,9.0,0.0
7010_01,7010,2,False,Earth,TRAPPIST-1e,False,G,1143,S,16.0,False,891.0,418.0,195.0,100.0,88.0,90.0
7010_02,7010,2,True,Earth,TRAPPIST-1e,False,F,1340,S,30.0,False,1441.0,0.0,6.0,0.0,0.0,1435.0
7011_01,7011,1,False,Earth,TRAPPIST-1e,False,F,1455,P,24.0,False,631.0,468.0,0.0,163.0,0.0,0.0
7013_01,7013,1,True,Earth,TRAPPIST-1e,True,G,1144,S,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7014_01,7014,1,True,Europa,55 Cancri e,False,C,257,S,25.0,False,5015.0,0.0,3512.0,20.0,24.0,1459.0
7015_01,7015,1,True,Europa,TRAPPIST-1e,True,C,227,P,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7016_01,7016,1,False,Earth,PSO J318.5-22,True,G,1132,P,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7017_01,7017,1,True,Earth,TRAPPIST-1e,True,G,1133,P,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7018_01,7018,1,False,Mars,TRAPPIST-1e,False,E,467,S,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7019_01,7019,2,False,Earth,TRAPPIST-1e,False,F,1457,P,31.0,False,717.0,0.0,0.0,717.0,0.0,0.0
7019_02,7019,2,False,Earth,TRAPPIST-1e,False,F,1457,P,20.0,False,2429.0,0.0,750.0,957.0,0.0,722.0
7020_01,7020,1,True,Earth,TRAPPIST-1e,True,G,1145,S,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7021_01,7021,1,True,Earth,55 Cancri e,True,G,1146,S,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7022_01,7022,2,True,Europa,TRAPPIST-1e,False,D,215,S,35.0,False,5792.0,0.0,5552.0,6.0,8.0,226.0
7022_02,7022,2,False,Europa,TRAPPIST-1e,False,D,215,S,46.0,False,2843.0,0.0,664.0,0.0,2.0,2177.0
7025_01,7025,1,True,Earth,TRAPPIST-1e,True,G,1147,S,63.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7026_01,7026,1,False,Europa,55 Cancri e,False,A,86,S,37.0,False,4842.0,0.0,1678.0,0.0,36.0,3128.0
7027_01,7027,1,True,Earth,TRAPPIST-1e,False,E,451,P,23.0,True,696.0,26.0,266.0,404.0,0.0,0.0
7028_01,7028,2,True,Earth,55 Cancri e,False,G,1148,S,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7028_02,7028,2,True,Earth,TRAPPIST-1e,True,G,1148,S,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7029_01,7029,2,True,Earth,TRAPPIST-1e,False,F,1458,P,20.0,False,2450.0,0.0,0.0,2330.0,120.0,0.0
7029_02,7029,2,False,Earth,PSO J318.5-22,True,F,1458,P,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7031_01,7031,1,True,Earth,TRAPPIST-1e,False,G,1135,P,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7032_01,7032,1,False,Earth,TRAPPIST-1e,False,F,1459,P,41.0,True,723.0,0.0,176.0,414.0,133.0,0.0
7034_01,7034,1,False,Mars,TRAPPIST-1e,False,F,1341,S,28.0,False,1289.0,1216.0,0.0,30.0,43.0,0.0
7036_01,7036,1,True,Earth,TRAPPIST-1e,True,G,1136,P,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7037_01,7037,1,False,Mars,TRAPPIST-1e,False,D,216,S,26.0,False,3286.0,782.0,0.0,0.0,2503.0,1.0
7038_01,7038,1,False,Earth,TRAPPIST-1e,True,G,1137,P,51.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7039_01,7039,1,False,Earth,PSO J318.5-22,False,F,1461,P,36.0,False,605.0,56.0,0.0,81.0,0.0,468.0
7040_01,7040,1,True,Earth,TRAPPIST-1e,True,G,1150,S,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7041_01,7041,1,True,Mars,TRAPPIST-1e,True,F,1343,S,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7042_01,7042,1,False,Earth,PSO J318.5-22,True,G,1138,P,48.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7044_01,7044,1,False,Mars,TRAPPIST-1e,False,D,221,P,24.0,False,3148.0,235.0,0.0,1642.0,1042.0,229.0
7045_01,7045,1,False,Mars,55 Cancri e,False,D,222,P,19.0,False,1181.0,1043.0,0.0,138.0,0.0,0.0
7047_01,7047,1,True,Earth,55 Cancri e,True,G,1152,S,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7048_01,7048,1,False,Earth,TRAPPIST-1e,False,F,1462,P,24.0,False,697.0,332.0,9.0,356.0,0.0,0.0
7049_01,7049,1,True,Earth,TRAPPIST-1e,True,G,1153,S,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7050_01,7050,1,True,Earth,TRAPPIST-1e,False,F,1344,S,13.0,False,1003.0,0.0,999.0,0.0,0.0,4.0
7051_01,7051,1,False,Mars,TRAPPIST-1e,False,D,223,P,39.0,False,764.0,42.0,0.0,352.0,1.0,369.0
7052_01,7052,1,True,Europa,55 Cancri e,True,E,469,S,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7053_01,7053,1,False,Earth,PSO J318.5-22,True,F,1463,P,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7056_01,7056,1,False,Europa,55 Cancri e,False,D,217,S,43.0,False,5532.0,0.0,2093.0,0.0,3409.0,30.0
7057_01,7057,1,False,Mars,TRAPPIST-1e,False,F,1346,S,19.0,False,5917.0,3332.0,878.0,926.0,781.0,0.0
7058_01,7058,1,True,Mars,55 Cancri e,True,F,1347,S,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7059_01,7059,1,True,Earth,TRAPPIST-1e,True,G,1154,S,52.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7060_01,7060,1,False,Earth,TRAPPIST-1e,False,G,1155,S,35.0,False,2330.0,2224.0,0.0,105.0,1.0,0.0
7061_01,7061,1,True,Earth,TRAPPIST-1e,False,G,1156,S,16.0,False,1745.0,4.0,1666.0,0.0,35.0,40.0
7062_01,7062,1,False,Earth,TRAPPIST-1e,False,F,1464,P,21.0,False,903.0,0.0,13.0,0.0,720.0,170.0
7068_01,7068,1,False,Earth,PSO J318.5-22,False,F,1350,S,45.0,False,595.0,0.0,0.0,0.0,0.0,595.0
7069_01,7069,3,False,Earth,TRAPPIST-1e,False,E,472,S,22.0,False,788.0,0.0,125.0,0.0,663.0,0.0
7069_02,7069,3,False,Earth,55 Cancri e,True,G,1159,S,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7069_03,7069,3,True,Earth,TRAPPIST-1e,False,G,1159,S,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7071_01,7071,1,False,Earth,PSO J318.5-22,False,G,1160,S,63.0,False,528.0,526.0,2.0,0.0,0.0,0.0
7072_01,7072,1,False,Earth,PSO J318.5-22,False,F,1351,S,56.0,False,105.0,1.0,2.0,0.0,102.0,0.0
7073_01,7073,1,True,Earth,TRAPPIST-1e,True,G,1161,S,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7074_01,7074,2,True,Earth,TRAPPIST-1e,True,G,1162,S,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7074_02,7074,2,False,Earth,TRAPPIST-1e,False,F,1352,S,24.0,False,805.0,0.0,0.0,3.0,797.0,5.0
7077_01,7077,1,False,Earth,TRAPPIST-1e,False,F,1353,S,36.0,False,865.0,21.0,0.0,844.0,0.0,0.0
7078_01,7078,1,False,Earth,TRAPPIST-1e,False,G,1163,S,13.0,False,781.0,244.0,0.0,100.0,423.0,14.0
7079_01,7079,1,False,Earth,55 Cancri e,False,F,1354,S,13.0,False,767.0,0.0,722.0,0.0,37.0,8.0
7080_01,7080,1,True,Earth,55 Cancri e,True,G,1140,P,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7082_01,7082,1,False,Earth,TRAPPIST-1e,False,E,473,S,44.0,False,994.0,143.0,47.0,0.0,717.0,87.0
7083_01,7083,2,True,Europa,TRAPPIST-1e,True,C,259,S,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7083_02,7083,2,True,Europa,55 Cancri e,True,C,259,S,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7084_01,7084,1,False,Earth,55 Cancri e,False,F,1355,S,26.0,False,1070.0,0.0,158.0,0.0,0.0,912.0
7085_01,7085,3,False,Mars,TRAPPIST-1e,False,F,1466,P,62.0,False,2365.0,453.0,1.0,1911.0,0.0,0.0
7085_02,7085,3,True,Mars,55 Cancri e,True,F,1466,P,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7085_03,7085,3,True,Mars,TRAPPIST-1e,True,F,1466,P,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7086_01,7086,1,False,Earth,TRAPPIST-1e,False,F,1467,P,24.0,False,775.0,590.0,0.0,1.0,168.0,16.0
7087_01,7087,1,True,Earth,TRAPPIST-1e,True,G,1141,P,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7088_01,7088,1,False,Earth,TRAPPIST-1e,False,F,1468,P,63.0,False,870.0,0.0,742.0,0.0,125.0,3.0
7089_01,7089,1,True,Europa,TRAPPIST-1e,False,D,218,S,20.0,False,3883.0,1040.0,2487.0,0.0,174.0,182.0
7090_01,7090,1,False,Earth,TRAPPIST-1e,False,F,1469,P,15.0,False,877.0,0.0,610.0,267.0,0.0,0.0
7091_01,7091,1,True,Earth,TRAPPIST-1e,True,G,1142,P,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7092_01,7092,1,True,Earth,TRAPPIST-1e,False,F,1470,P,24.0,False,644.0,61.0,397.0,185.0,1.0,0.0
7093_01,7093,1,False,Earth,TRAPPIST-1e,True,G,1143,P,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7094_01,7094,1,True,Europa,TRAPPIST-1e,False,E,454,P,36.0,False,4915.0,10.0,2478.0,2080.0,19.0,328.0
7095_01,7095,1,True,Earth,PSO J318.5-22,True,G,1144,P,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7096_01,7096,3,True,Europa,TRAPPIST-1e,True,C,260,S,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7096_02,7096,3,False,Europa,TRAPPIST-1e,False,C,260,S,27.0,False,2339.0,0.0,14.0,0.0,0.0,2325.0
7096_03,7096,3,True,Europa,TRAPPIST-1e,True,C,260,S,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7097_01,7097,4,True,Europa,55 Cancri e,False,A,75,P,27.0,False,4851.0,0.0,44.0,4761.0,5.0,41.0
7097_02,7097,4,False,Europa,TRAPPIST-1e,False,A,75,P,14.0,False,3572.0,0.0,3124.0,40.0,219.0,189.0
7097_03,7097,4,False,Europa,TRAPPIST-1e,False,A,75,P,32.0,True,5712.0,527.0,1863.0,0.0,417.0,2905.0
7097_04,7097,4,False,Europa,55 Cancri e,False,A,75,P,33.0,True,2389.0,0.0,16.0,12.0,2349.0,12.0
7098_01,7098,1,True,Earth,TRAPPIST-1e,False,F,1356,S,35.0,False,732.0,3.0,0.0,651.0,0.0,78.0
7099_01,7099,1,False,Earth,55 Cancri e,False,F,1471,P,21.0,False,5957.0,301.0,5637.0,19.0,0.0,0.0
7104_01,7104,2,False,Europa,TRAPPIST-1e,False,C,228,P,57.0,False,9612.0,906.0,22.0,0.0,8293.0,391.0
7104_02,7104,2,True,Europa,TRAPPIST-1e,False,C,228,P,42.0,True,5036.0,159.0,4387.0,2.0,3.0,485.0
7105_01,7105,1,True,Earth,55 Cancri e,False,F,1473,P,20.0,False,578.0,0.0,6.0,552.0,20.0,0.0
7106_01,7106,1,True,Mars,TRAPPIST-1e,True,F,1357,S,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7109_01,7109,1,False,Europa,55 Cancri e,False,B,268,S,49.0,False,20699.0,0.0,7683.0,0.0,13016.0,0.0
7110_01,7110,1,False,Earth,PSO J318.5-22,False,F,1358,S,23.0,False,549.0,0.0,3.0,0.0,0.0,546.0
7111_01,7111,1,False,Mars,TRAPPIST-1e,False,F,1359,S,24.0,False,1338.0,1058.0,0.0,0.0,280.0,0.0
7113_01,7113,2,False,Earth,TRAPPIST-1e,False,F,1361,S,24.0,False,757.0,0.0,0.0,0.0,0.0,757.0
7113_02,7113,2,True,Earth,55 Cancri e,False,F,1361,S,23.0,False,611.0,9.0,1.0,0.0,492.0,109.0
7114_01,7114,1,False,Earth,TRAPPIST-1e,False,F,1362,S,24.0,False,694.0,0.0,489.0,21.0,0.0,184.0
7116_01,7116,1,False,Earth,PSO J318.5-22,True,G,1146,P,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7117_01,7117,1,True,Europa,55 Cancri e,True,B,236,P,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0
7118_01,7118,1,False,Earth,PSO J318.5-22,False,F,1475,P,17.0,False,1383.0,0.0,1381.0,2.0,0.0,0.0
